start_index,matrix_profile,nearest_neighbor_index
11282,1.5997484755409836,16466
11283,1.5632790423333158,7923
11284,1.5112730484491572,7924
11285,1.5076984072219977,7925
11286,1.5097301572340556,7926
11287,1.5030399573893727,7927
11288,1.5089681536541066,7928
11289,1.5574433321723622,11097
11290,1.534708391630032,11098
11291,1.5340423169656086,11099
11292,1.5325714441200164,11100
11293,1.54217664465231,11101
11294,1.4997325095260037,11102
11295,1.492451631531775,11103
11296,1.5567907439132018,11104
11297,1.7669970941173416,11105
11298,1.8098105613281155,11106
11299,1.7840694126088037,11107
11300,1.7786244255264683,11108
11301,1.777314484804333,11109
11302,1.7962269645516182,11110
11303,1.8330305124356339,11111
11304,1.849114426932012,11112
11305,1.9062184210443933,11113
11306,1.9415275562243044,11786
11307,1.893868619481906,7947
11308,1.8349743953285595,7948
11309,1.853388484177184,7949
11310,1.8637281963225392,7950
11311,1.8721729696104497,7951
11312,1.884327112464281,7952
11313,1.8541250219418994,7952
11314,1.8659190238765893,7953
11315,1.883990938852455,10643
11316,1.9112217493216337,10644
11317,1.9584384698470536,10645
11318,1.97924645657175,7958
11319,1.9837022412110712,7959
11320,2.013794234008918,7960
11321,2.051924278926449,10649
11322,2.0780732280631278,10650
11323,2.061156909253659,10651
11324,2.096714093824983,10652
11325,2.123768532585841,10653
11326,2.1410315228658066,10654
11327,2.201702061487572,10655
11328,2.32981655456613,7967
11329,2.3759255650762587,7968
11330,2.374177790321379,10658
11331,2.3856998696980276,10659
11332,2.4021376018129366,7971
11333,2.416687951030945,7972
11334,2.396159721202244,10662
11335,2.34955863671921,10663
11336,2.2948472408195415,10663
11337,2.108370640575278,10664
11338,2.1076221931579218,10665
11339,2.105560291307729,10666
11340,2.1041059066654406,10667
11341,2.101014202059698,10668
11342,2.092573424918848,10669
11343,2.0851280593065695,10670
11344,2.0836452264638017,10671
11345,2.073845087173145,10672
11346,2.0637773212651087,10673
11347,2.061507107003411,10674
11348,2.0620091133019685,10675
11349,2.062205780334734,10676
11350,2.060119651180973,10677
11351,2.057675950746494,10678
11352,2.0558289865624766,10679
11353,2.052246803929489,10680
11354,2.04797109493737,10681
11355,2.0467784098595962,10682
11356,2.0374521373214054,10683
11357,2.029566235378692,10684
11358,2.0303879918397882,10685
11359,2.02989268337434,10686
11360,2.029819652874658,10687
11361,2.0289376354392323,10688
11362,2.0261125596443965,10689
11363,2.026443819167142,10690
11364,2.023774323925206,10691
11365,2.021612219280864,10692
11366,2.0172144327210755,10693
11367,2.010256821259502,10694
11368,2.0097930837567923,10695
11369,2.0117278957234803,10696
11370,2.0051904524084687,10697
11371,2.0008604312317924,10698
11372,2.0018893355959753,10699
11373,1.9933417413357144,10700
11374,1.978184178981163,10701
11375,1.9770633895118352,10702
11376,1.9726955976917677,10703
11377,1.969081146114259,10704
11378,1.9658783440721588,10705
11379,1.960028995164394,10706
11380,1.958618857098569,10707
11381,1.955853733510584,10708
11382,1.9510815869746627,10709
11383,1.926053878677104,10710
11384,1.922053379992529,10711
11385,1.91480431671003,10712
11386,1.89112022828408,8027
11387,1.8508545103297143,8027
11388,1.8178775566100376,8029
11389,1.778344958074777,8029
11390,1.6688977068652782,8030
11391,1.6591933822594107,8031
11392,1.6714693353268986,8032
11393,1.5782005721973118,8033
11394,1.598917767006005,8034
11395,1.6244764751711565,8035
11396,1.5830080886636466,24837
11397,1.4607315574686093,24838
11398,1.480199838263473,24839
11399,1.5096489879875643,24840
11400,1.5353498631391709,24841
11401,1.5647522006958066,24842
11402,1.6196411353175866,24843
11403,1.6791486481444795,24844
11404,1.6938615829530017,24845
11405,1.612267589235304,22157
11406,1.5113373455991792,22158
11407,1.5237313834458148,22159
11408,1.5701946108139617,22160
11409,1.6640566394582772,22161
11410,1.7670719858260766,22162
11411,1.7790692593587034,22163
11412,1.824665275528057,22164
11413,1.8321027254039524,22165
11414,1.8483837378124814,22166
11415,1.8418961314354851,4696
11416,1.9474229386989148,4697
11417,1.9640412694162936,4698
11418,2.0629515408459453,4699
11419,2.023311545669958,24859
11420,2.0254157620645015,24860
11421,2.08842202098449,4702
11422,2.222378125353211,4703
11423,2.440294611986646,4704
11424,2.6190045622840445,26015
11425,2.713383592676003,22850
11426,2.9555337630493845,22851
11427,3.3797998206515283,22852
11428,3.740286233371804,22853
11429,4.577492947380894,22180
11430,5.23845795378038,23525
11431,5.963457374706053,19749
11432,8.031748397429594,19200
11433,7.950940165360703,19201
11434,7.93335836137996,19202
11435,7.924789435589928,19203
11436,7.868606311509751,19204
11437,7.8855169821437,19205
11438,8.116305942307967,19206
11439,8.040603873120295,19207
11440,8.05791115730628,19208
11441,8.078677766717988,19209
11442,8.158740119096375,19210
11443,8.313297380461906,19211
11444,8.406276385467747,19212
11445,8.553220322881122,19213
11446,8.578437736430544,19214
11447,8.539679037122633,19215
11448,8.52182085277057,19216
11449,8.48391946359838,19217
11450,8.473277403616905,19218
11451,8.475573051331367,19219
11452,8.468407832343981,19220
11453,8.379525684402484,19221
11454,8.305559334005228,19222
11455,8.361076521993269,19223
11456,8.27559504555296,19224
11457,8.33263774232588,19225
11458,8.293471934634912,19226
11459,8.193533661048361,19227
11460,8.237535103377768,19228
11461,8.22742864326063,19229
11462,8.219634733192956,19230
11463,8.091030711227589,19231
11464,8.074721369835833,19232
11465,8.088610022035379,19233
11466,8.023887198521436,19234
11467,8.010943598819017,19235
11468,8.060722868984888,19236
11469,7.89035480495135,19237
11470,7.845835875729488,19238
11471,7.829067092016246,19239
11472,7.767624092345941,19240
11473,7.716954576957887,19241
11474,7.868645536766549,19242
11475,7.848875495641986,19243
11476,7.854228839920618,19244
11477,7.760848364948068,19245
11478,7.7378444907851724,19246
11479,7.766750801639825,19247
11480,7.643246451384498,19248
11481,7.563238191479429,7244
11482,7.518974255957191,7245
11483,7.44534076835511,5901
11484,7.494904215138347,5902
11485,7.364098110663217,5903
11486,7.290951904654907,5904
11487,7.419204901135512,5905
11488,7.373309243115928,5906
11489,7.417028632168914,5907
11490,7.536167463655274,3700
11491,7.700124215289825,19259
11492,7.496960624794965,16953
11493,5.865934584100272,16954
11494,5.451851648994474,16955
11495,5.041234674877368,16956
11496,4.845453211326004,16957
11497,5.229039451443132,17630
11498,5.8478737359780215,159
11499,6.483826021220649,160
11500,6.869884861174853,15041
11501,7.18803301462282,15042
11502,7.201443124214325,15043
11503,7.29304269868958,15044
11504,7.778956016763914,15045
11505,7.843293464300925,8153
11506,7.741334287661868,8154
11507,7.669459378463391,8155
11508,7.691387672570589,8156
11509,7.78743146795236,8157
11510,7.7731164005192,8158
11511,7.722604600428133,8159
11512,7.940038761923601,8160
11513,7.936632711927644,8161
11514,8.023204485639885,8162
11515,8.027490615352974,8163
11516,8.129516528138039,8164
11517,8.150995355933723,8165
11518,8.149851393951959,8166
11519,8.176388339470298,8167
11520,8.129308391634964,8168
11521,8.293718097337623,8169
11522,8.28002276942941,8170
11523,8.311221404872736,8171
11524,8.237116137962934,10089
11525,8.207546224866933,10090
11526,8.226057374145311,10091
11527,8.192963277590165,12104
11528,7.703128858607391,12105
11529,7.011232146764199,12105
11530,6.963512661790942,12106
11531,6.956389891706838,12107
11532,6.9635709460118775,12108
11533,6.921956391346087,12109
11534,6.7880736361490595,12110
11535,6.7540614576758164,12111
11536,6.958637339259503,12112
11537,6.968663042820814,12113
11538,6.931580175948572,12114
11539,6.906708217132787,12115
11540,6.869553903063981,12116
11541,6.835666532707098,12117
11542,6.825455453205295,12118
11543,6.823208901197416,12119
11544,6.798405309157166,12120
11545,6.833594194527915,12121
11546,6.822503734215791,12122
11547,6.840394759726663,12123
11548,6.836974330355823,12124
11549,6.827603865663419,12125
11550,6.820415266101535,12126
11551,6.830903466838909,12127
11552,6.8225275298951935,12128
11553,6.805502998932604,12129
11554,6.768234616363586,12130
11555,6.650802410988623,12131
11556,6.642734954611695,12132
11557,6.522760050265752,12133
11558,6.5139602864073725,12134
11559,6.492831897891383,12135
11560,6.483074440856175,12136
11561,6.372233285312326,12137
11562,6.375170805376192,12138
11563,6.361426038224049,12139
11564,6.366536467176484,12140
11565,6.375156881551904,12141
11566,6.361740916043329,12142
11567,6.373193113702653,12143
11568,6.415151224219692,12144
11569,6.412610674776921,12145
11570,6.414652049720124,12146
11571,6.449483915187607,12147
11572,6.511174539678371,12148
11573,6.913994164003652,12149
11574,7.874618661601211,12150
11575,8.162390501058619,7546
11576,6.732333526038795,17626
11577,5.41093867464609,10905
11578,4.6925722053853915,10906
11579,4.1450740105054305,10907
11580,3.932725228961324,2272
11581,3.681668109534638,2273
11582,3.5590607497159454,26079
11583,3.294520093830645,10912
11584,3.0558529189586388,25025
11585,2.8328041809258373,10914
11586,2.6128518204630136,10915
11587,2.476771917450692,9187
11588,2.2392321130479487,8900
11589,1.8865259253435118,8901
11590,1.754564135539199,8902
11591,1.777811661540939,8903
11592,1.6767695227483004,8904
11593,1.5861216410381187,12218
11594,1.4702158798474707,12219
11595,1.65063335531328,12221
11596,1.6339416113520082,8908
11597,1.603155892225379,8909
11598,1.629902612805682,8910
11599,1.6908624013776101,8911
11600,1.6796005303932893,8912
11601,1.696408031901415,8913
11602,1.6939952673933938,8914
11603,1.6790870162063432,8915
11604,1.668870835044179,8916
11605,1.6745189849141802,8917
11606,1.6813269565415192,8918
11607,1.6850722914832055,8919
11608,1.7070556268811807,8920
11609,1.6993419520688895,8921
11610,1.6880522990902862,8922
11611,1.6789170351842766,8923
11612,1.666763061528201,8924
11613,1.6700199530952218,8925
11614,1.662354765114159,8926
11615,1.6751952356681308,8927
11616,1.6657558344000627,8928
11617,1.7443859803885398,8929
11618,1.7464266678735652,8930
11619,1.749304150609565,8931
11620,1.8622401635948198,8932
11621,1.8677328135293438,8933
11622,1.9673351133124204,8933
11623,1.9756179962246199,8934
11624,1.9869517276382564,8935
11625,2.009623317293519,8936
11626,2.016979549685897,8937
11627,2.0214487746083205,8938
11628,2.0311646998866966,13163
11629,2.0245837174463563,13164
11630,2.0317404948876914,13165
11631,2.0330281239158787,13166
11632,2.035425174060482,13167
11633,2.039876933612757,13168
11634,2.045489106036925,13169
11635,2.0471390911035114,13170
11636,2.0507131351564243,13171
11637,2.0519939847378277,13172
11638,2.054348954206237,13173
11639,2.0559622508728483,13174
11640,2.0642129477939823,13175
11641,2.0606979463575414,13176
11642,2.0650970485761007,13177
11643,2.0675043737038292,13178
11644,2.069842458199127,13179
11645,2.0763879742580276,13180
11646,2.0661355004744966,13181
11647,2.063526201333224,13182
11648,2.0663907512394952,13183
11649,2.0722654311216733,13184
11650,2.073998223033433,13185
11651,2.0785461601617925,13186
11652,2.0875000746367856,13187
11653,2.0870328873149475,13188
11654,2.094090156177391,13189
11655,2.0947322112303635,13190
11656,2.061590236332866,13191
11657,2.069185230651967,13192
11658,2.0703740007415785,13193
11659,2.069982471835824,13194
11660,2.0631773053830806,13195
11661,2.0649087597278206,13196
11662,2.0630413892958175,13197
11663,2.063769740356682,13198
11664,2.0655080977893046,13199
11665,2.0638584704953487,13200
11666,2.0629928929853674,13201
11667,2.027327275753212,13202
11668,2.0224307129748507,13203
11669,2.0177534199505263,13204
11670,2.023930477224105,13205
11671,2.0098228479495552,13206
11672,1.997788686302885,13207
11673,2.0021904656518763,13208
11674,2.0039746832772587,8985
11675,1.9970934737058723,8986
11676,2.02320216286976,8987
11677,2.018316578419254,8988
11678,2.0220411127563396,8989
11679,2.009061382121439,8990
11680,2.004683333958205,8991
11681,1.981479654702083,8992
11682,1.9931538635726567,8993
11683,1.97428019644728,8994
11684,1.9650722842864992,8995
11685,1.9755035350049273,8996
11686,1.9107861720990302,11782
11687,1.7642496208780205,11783
11688,1.7131887814845357,11784
11689,1.6289116321908979,11785
11690,1.626206264977243,11786
11691,1.8070279150752029,21290
11692,1.7999182347635563,9003
11693,1.7933506876010499,9004
11694,1.7994180589788202,9005
11695,1.7895888785286365,9006
11696,1.7838273084319682,9007
11697,1.7454264680181584,9008
11698,1.6937622225164148,9009
11699,1.675388846504869,9010
11700,1.6591182394438946,9011
11701,1.660905413464975,9012
11702,1.7896310934286515,9013
11703,1.8671133925921526,10454
11704,1.9114757464815584,17175
11705,1.8765501298343998,21112
11706,1.8336512585898632,10551
11707,1.7940187360155293,10552
11708,1.7305629148692057,10553
11709,1.7087070169565457,10554
11710,1.7228207313346329,10555
11711,1.6671864717946991,10556
11712,1.6562967794269998,10557
11713,1.6315974025355766,10558
11714,1.6098553329096048,10559
11715,1.7189396677339177,10560
11716,1.7974110573353872,21123
11717,1.828279958972876,21124
11718,1.742142222734633,12582
11719,1.6844553495006998,8358
11720,1.6976297745446929,12584
11721,1.6596995715283849,12585
11722,1.644371413893377,12586
11723,1.6456835935940366,12587
11724,1.6370673398216988,12588
11725,1.6699601127689674,12589
11726,1.6779983774150848,12590
11727,1.6808134934452825,12591
11728,1.6865932261429633,12592
11729,1.6856955256837889,12593
11730,1.6938685802399056,12594
11731,1.7027387378938317,12595
11732,1.706736618419249,12596
11733,1.7146716043305756,12597
11734,1.7227566791586526,12598
11735,1.7324330078339343,12599
11736,1.7335264153726189,12600
11737,1.732363531586271,12601
11738,1.7365273834905024,12602
11739,1.747104959879358,12603
11740,1.7452525280727385,12604
11741,1.7456715889116534,12605
11742,1.7545144432954236,12606
11743,1.7624838129734932,12607
11744,1.7637455112626044,8383
11745,1.7535163717204787,8384
11746,1.754327096660106,8385
11747,1.749543150750572,8386
11748,1.7264768656910618,8387
11749,1.7218758769101004,8388
11750,1.7162426502959305,8389
11751,1.7091510199330429,8390
11752,1.703675727666743,8391
11753,1.692290125031511,8392
11754,1.674340908852229,8393
11755,1.6728257921939764,8394
11756,1.6651735381786654,8395
11757,1.6634032987537581,8396
11758,1.6591638100301331,8397
11759,1.6577760791881737,8398
11760,1.6525366071668324,8399
11761,1.6481237583633508,8400
11762,1.633331095654168,8401
11763,1.632045954827969,8402
11764,1.6174550566748311,8403
11765,1.5872048222158541,8404
11766,1.570081718721053,8405
11767,1.5514938721696543,8406
11768,1.5912002686865734,8407
11769,1.5830061856651103,8408
11770,1.525802042465401,8409
11771,1.524209415539241,8410
11772,1.564527592369149,8411
11773,1.6297734833579816,8317
11774,1.6825278678358742,8318
11775,1.7003344286025164,8319
11776,1.7000258372454515,8320
11777,1.7203556503756514,8416
11778,1.7226312845000706,8322
11779,1.720250084741964,8323
11780,1.7026258395123215,8419
11781,1.690284296199602,10436
11782,1.6642221059649303,8997
11783,1.6423147750653635,10438
11784,1.6384129710852096,10439
11785,1.6289116321908979,11689
11786,1.6231096827169547,10441
11787,1.5694198392195409,10442
11788,1.587737557269212,10443
11789,1.5879274766735352,10444
11790,1.6629826061663968,10445
11791,1.67071347368991,10446
11792,1.7595058550483378,9007
11793,1.754867564972993,8337
11794,1.7564844600384408,8338
11795,1.7703155652184583,8339
11796,1.68525257334406,8340
11797,1.6842425216055348,8341
11798,1.7228443834510345,8342
11799,1.7441607244069885,13143
11800,1.75723409610876,13144
11801,1.7733439743113903,13145
11802,1.7906242555140353,13146
11803,1.7968443026960943,13147
11804,1.7965259400027085,13148
11805,1.82604379412501,13149
11806,1.8443947138466845,13150
11807,1.854327237659851,13151
11808,1.8731746851630546,13152
11809,1.8671544673335738,13153
11810,1.83324927019617,13154
11811,1.7595641252305665,13155
11812,1.7685162620461305,13156
11813,1.7177132845064802,13157
11814,1.7017481501010483,13158
11815,1.7050922891950004,13159
11816,1.7242296943087076,13160
11817,1.6976411428836964,13161
11818,1.6858306927948568,13162
11819,1.6658390113719643,13163
11820,1.6639962034041442,13164
11821,1.6598365078647737,13165
11822,1.6627005135290014,13166
11823,1.6636974934794868,13167
11824,1.663555862659015,13168
11825,1.6628224266886953,13169
11826,1.6630304653347756,13170
11827,1.6624840599526511,13171
11828,1.6530661557612236,13172
11829,1.653186799255403,13173
11830,1.6533797241508068,13174
11831,1.653876058932749,13175
11832,1.6553046755343375,13176
11833,1.632954834518961,13177
11834,1.6328553700032933,13178
11835,1.6340975762137162,13179
11836,1.6328028217268695,13180
11837,1.6249988584241977,13181
11838,1.6220039122539063,13182
11839,1.621320460812329,13183
11840,1.6216139663955338,13184
11841,1.6213754868280326,13185
11842,1.6224359138613025,13186
11843,1.6184720316735874,13187
11844,1.6190438116757822,13188
11845,1.62085399371292,13189
11846,1.6253420724325234,13190
11847,1.613742032394181,13191
11848,1.625625450347037,13192
11849,1.6245646059910581,13193
11850,1.6276448433472557,13194
11851,1.6220250311062876,13195
11852,1.6213400539777914,13196
11853,1.621585757256147,13197
11854,1.6226119890106767,13198
11855,1.6218615984591374,13199
11856,1.625132392604579,13200
11857,1.624511043357618,13201
11858,1.602476700835009,13202
11859,1.6067245733257445,13203
11860,1.6463919662445734,13204
11861,1.6627636473605878,13205
11862,1.6686815478395474,13206
11863,1.6523025902314297,13207
11864,1.542133226940389,13208
11865,1.528676600546425,13209
11866,1.5327029765248923,13210
11867,1.532433396527303,13211
11868,1.5469370102099755,13212
11869,1.5445739594876295,13213
11870,1.4700001661289588,13214
11871,1.4532886537642278,13215
11872,1.5872563532596367,13216
11873,1.7365467415765503,13217
11874,1.7398550075827912,13218
11875,1.7975210249991536,16387
11876,1.8269068090062077,16388
11877,1.8472784439611378,16389
11878,1.8899651927000283,16390
11879,1.905169167215722,16391
11880,1.917271060162114,16392
11881,1.9319250008784392,16393
11882,1.9346285408940598,16394
11883,1.927348615544251,7948
11884,1.937666394492329,16396
11885,1.9419664795632656,16397
11886,1.980887960829598,16398
11887,1.829058592827156,4591
11888,1.8277925588443171,4592
11889,1.831691524010078,4593
11890,1.8282811487921384,4594
11891,1.8432149858832751,4595
11892,1.8370084160636986,4596
11893,1.8581372844262385,4597
11894,1.8553838701416547,4598
11895,1.882368485749942,4599
11896,1.8617791665088095,4600
11897,1.824692274087075,4601
11898,1.901656099307059,4602
11899,1.9413524446320158,16699
11900,1.929492385922675,16700
11901,1.935405025635101,16701
11902,1.9419791894631666,16702
11903,1.9805033753603805,16415
11904,1.9641274485121925,16416
11905,1.9631424467964662,16417
11906,1.9222071328628536,16419
11907,1.855944215322978,16420
11908,1.8626077961764698,16421
11909,1.8566512744778236,16422
11910,1.8364147061985276,8262
11911,1.7084555349014872,8263
11912,1.7242473372242402,8264
11913,1.7308491259782672,8265
11914,1.7329089986250878,8266
11915,1.7356258196315453,8267
11916,1.7374322618185094,8268
11917,1.7365810269219737,8269
11918,1.7369589629562294,8270
11919,1.730810025989535,8271
11920,1.7297219384497677,8272
11921,1.7298245389538771,8273
11922,1.7300993408171685,8274
11923,1.7278957158369848,8275
11924,1.7278101164381325,8276
11925,1.7274628696790357,8277
11926,1.7267761637640855,8278
11927,1.7302235805658497,8279
11928,1.7183188317459028,8280
11929,1.7183003556449796,8281
11930,1.7175882620604237,8282
11931,1.7153866405351423,8283
11932,1.7200925842659809,8284
11933,1.7221650662518775,8285
11934,1.723407911503208,8286
11935,1.7252970310609328,8287
11936,1.7250130388095755,8288
11937,1.726336653175039,8289
11938,1.7294155226386099,8290
11939,1.7296720522174964,8291
11940,1.7295177526275463,8292
11941,1.7287093342700444,8293
11942,1.7184799653014722,8294
11943,1.7096968289127086,8295
11944,1.7028971271527626,8296
11945,1.7044934491268022,8297
11946,1.7067011916273118,8298
11947,1.7063538707784012,8299
11948,1.7062872885887594,8300
11949,1.706505754478077,8301
11950,1.7071250802781974,8302
11951,1.7067070748913973,8303
11952,1.7109409053772127,8304
11953,1.7101460171064087,8305
11954,1.7135637471187743,8306
11955,1.7162760916932152,8307
11956,1.6734550486258433,8308
11957,1.6693556450764468,8309
11958,1.6716818863944445,8310
11959,1.6549746900626148,8311
11960,1.6634773879026197,8312
11961,1.6269733617915154,8313
11962,1.7304098006582573,8314
11963,1.8923618757107734,8315
11964,1.899439296187521,8316
11965,1.8797955706804557,8317
11966,1.9168868092951692,8318
11967,1.900491235272296,13791
11968,1.880894779776234,8320
11969,1.933592449387843,8321
11970,1.9431026006442567,8993
11971,1.930421352664273,13795
11972,1.9283146990550393,8995
11973,1.930315954318559,8996
11974,1.9362165442649713,8997
11975,1.954672268154604,8998
11976,1.9365048004044056,13800
11977,1.9755713877909544,13801
11978,1.8914575649222265,13802
11979,1.8485273372246214,13803
11980,1.8789698246349893,13804
11981,1.905836446000388,13805
11982,1.8998488051814333,13806
11983,1.950782216428517,13807
11984,1.982964337746008,11792
11985,1.9666754038162848,11793
11986,1.9819530709352766,11794
11987,1.9809071016244175,11795
11988,2.01471304953976,11796
11989,2.0815386841130294,12372
11990,2.143817942859805,11798
11991,2.1610846293146886,11799
11992,2.17665488202521,11800
11993,2.186365980080096,11801
11994,2.215426539966431,11802
11995,2.241038202268701,11803
11996,2.2332594942685593,11804
11997,2.1891375035955334,11805
11998,2.200233595300932,11806
11999,2.2232532074277613,11807
12000,2.29362319031567,11808
12001,2.3491632695070273,5665
12002,2.3612021572683948,5666
12003,2.369523753366314,5667
12004,2.360862204291757,5668
12005,2.3437094237124874,5669
12006,2.3563260664991272,5670
12007,2.331013251794606,5671
12008,2.3318689565330843,5672
12009,2.3362714990518625,5673
12010,2.3405092655066464,5674
12011,2.339297249662452,5675
12012,2.342089442043665,5676
12013,2.3506943615424283,5677
12014,2.3861709574791568,5678
12015,2.3846438894780575,17391
12016,2.389288225953553,17392
12017,2.3907252666979693,17393
12018,2.3927167706409396,17394
12019,2.395124440187012,17395
12020,2.390152724888168,17396
12021,2.389253398810607,17397
12022,2.3890992009955623,17398
12023,2.3861683347133478,17399
12024,2.388480901492259,17400
12025,2.3912797089975744,17401
12026,2.3932975318146585,8666
12027,2.3823198068251052,8667
12028,2.377624863796482,18076
12029,2.3742262047521585,18077
12030,2.372896053248877,18078
12031,2.3703921002693376,18079
12032,2.369667234268601,18080
12033,2.368503407501255,18081
12034,2.36573860897816,18082
12035,2.36826591110997,18083
12036,2.371982315191788,18084
12037,2.3784208012812833,18085
12038,2.380452659631777,17414
12039,2.37666942170942,17415
12040,2.36321914011221,17416
12041,2.3643339402424868,17417
12042,2.3595025642239738,17418
12043,2.326336706186982,24715
12044,2.319773940572254,24716
12045,2.3188195885915563,24717
12046,2.3183784834587198,24718
12047,2.3169254803650268,24719
12048,2.312005390872666,24720
12049,2.3120780084131316,24721
12050,2.3029454923281274,24722
12051,2.301175842669736,24723
12052,2.302073834976318,24724
12053,2.291105344115947,18101
12054,2.225412486156836,24726
12055,2.2099714995621835,22810
12056,2.156604711065857,22811
12057,2.1184911649783786,17433
12058,2.0192362146747875,22813
12059,1.9470496108866437,22814
12060,1.840362865978937,17435
12061,1.831029284354459,17436
12062,1.8354459705799488,17437
12063,1.7769852903264096,8031
12064,1.778411555629211,8032
12065,1.7822728815093376,17440
12066,1.800790626849899,8034
12067,1.7589855339351639,8035
12068,1.8067374099492834,8036
12069,1.8989177970516302,8037
12070,1.9316763283024785,8038
12071,2.0422967863953465,8039
12072,2.123528312466936,8040
12073,2.1654814597686314,8041
12074,2.2226136679505015,8042
12075,2.2792776775263914,8043
12076,2.3400667399688952,9100
12077,2.406586701049047,9101
12078,2.513960525491706,9102
12079,2.464239426086146,10736
12080,2.4384138678880247,10737
12081,2.5713554366782923,10738
12082,2.6677681308867833,10739
12083,2.746419974741764,646
12084,2.625726498334231,8053
12085,2.673787009978926,8054
12086,2.7292611853025264,8055
12087,2.8189036869223147,8056
12088,2.7836955814384754,25529
12089,2.6761499189804674,25529
12090,2.814360888967662,25530
12091,2.86979710657138,25531
12092,2.9525061230835865,25532
12093,3.348257010229623,25533
12094,3.677151530548779,25534
12095,4.15704280067725,25535
12096,4.482019123268872,10752
12097,4.796246911077803,25537
12098,5.173826407507065,10754
12099,5.944201600533303,9121
12100,6.666374110657172,22179
12101,7.344461892699165,18814
12102,7.8920088640385435,18815
12103,8.197122350648808,11527
12104,7.823239042085119,11528
12105,7.011232146764199,11529
12106,6.963512661790942,11530
12107,6.956389891706838,11531
12108,6.9635709460118775,11532
12109,6.921956391346087,11533
12110,6.7880736361490595,11534
12111,6.7540614576758164,11535
12112,6.958637339259503,11536
12113,6.968663042820814,11537
12114,6.931580175948572,11538
12115,6.906708217132787,11539
12116,6.869553903063981,11540
12117,6.835666532707098,11541
12118,6.825455453205295,11542
12119,6.823208901197416,11543
12120,6.798405309157166,11544
12121,6.833594194527915,11545
12122,6.822503734215791,11546
12123,6.840394759726663,11547
12124,6.836974330355823,11548
12125,6.827603865663419,11549
12126,6.820415266101535,11550
12127,6.830903466838909,11551
12128,6.8225275298951935,11552
12129,6.805502998932604,11553
12130,6.768234616363586,11554
12131,6.650802410988623,11555
12132,6.642734954611695,11556
12133,6.522760050265752,11557
12134,6.5139602864073725,11558
12135,6.492831897891383,11559
12136,6.483074440856175,11560
12137,6.372233285312326,11561
12138,6.375170805376192,11562
12139,6.361426038224049,11563
12140,6.366536467176484,11564
12141,6.375156881551904,11565
12142,6.361740916043329,11566
12143,6.373193113702653,11567
12144,6.415151224219692,11568
12145,6.412610674776921,11569
12146,6.414652049720124,11570
12147,6.449483915187607,11571
12148,6.511174539678371,11572
12149,6.719655069075481,8802
12150,6.665148208867245,8803
12151,6.7020979226721265,18208
12152,6.7285820802745295,8805
12153,6.7416245547889,8806
12154,6.683949017595076,18211
12155,6.452907019995907,18212
12156,6.317070749367486,18213
12157,6.241537638494443,18214
12158,6.086046008916313,17460
12159,5.911131094767285,17461
12160,5.543191865196232,17462
12161,4.308892364472949,24858
12162,3.688348177281559,24859
12163,3.9066129918355372,24860
12164,3.8443747677067606,19485
12165,4.1590395303922385,24862
12166,3.711611554548611,19487
12167,4.300298303682678,19488
12168,5.052593589251794,23521
12169,5.463954146297784,23522
12170,5.505690688233087,23523
12171,6.101732051776257,23524
12172,6.8302459740957,23525
12173,7.148739905092885,21511
12174,10.585464416950208,1492
12175,10.50766302505466,1493
12176,10.527231219455269,1494
12177,10.539627148508211,1495
12178,10.579448084092595,1496
12179,10.620460555872725,1497
12180,10.620548264703707,1498
12181,10.792081212101325,1499
12182,10.780123823035613,1500
12183,10.941862411797402,1501
12184,10.930497975854705,1502
12185,11.016898329355048,1503
12186,10.697752365186808,1504
12187,10.70663541809741,1505
12188,10.799734249168623,1506
12189,10.719405861035042,1507
12190,10.735362686773517,1508
12191,10.90420130944565,1509
12192,10.961508116487114,1510
12193,10.690517795967962,675
12194,10.51810416705211,676
12195,10.709734566922974,677
12196,10.85025598127902,678
12197,10.789081375143947,20859
12198,10.596892526246563,20980
12199,9.256888250313432,20981
12200,8.10339346301964,20982
12201,7.128707030689336,25690
12202,6.113706420798722,25691
12203,5.247823983679217,23771
12204,4.608605152871207,23771
12205,4.114132553106388,10909
12206,3.7390725295808567,10910
12207,3.3812114649745433,10911
12208,3.1154446471024033,10912
12209,2.801811006226509,8224
12210,2.592306792646534,8225
12211,2.4760700210714077,8226
12212,2.3022334980086674,8226
12213,2.19260278177736,10916
12214,2.0090399521035147,11591
12215,1.855881555613962,11591
12216,1.7528310883334157,11592
12217,1.6496045447064596,11593
12218,1.5391557529818887,11594
12219,1.4702158798474707,11594
12220,1.4936418556022941,11594
12221,1.4636785534184533,8234
12222,1.4363596323449572,8235
12223,1.3820159429661514,8236
12224,1.3652504573148472,10222
12225,1.304953666546753,10223
12226,1.2493159021331794,10224
12227,1.1872204791746377,10225
12228,1.1232130345847868,10226
12229,1.0783134264202836,10227
12230,1.037349591511777,10228
12231,0.9947870576529003,10229
12232,0.9597993377284377,10230
12233,0.9267392822109897,10231
12234,0.8907327775300908,10232
12235,0.8622839217398561,10233
12236,0.835994347032716,10234
12237,0.8111982936850095,10235
12238,0.7850259704413679,10236
12239,0.7609686869840712,10237
12240,0.7397200809708979,10238
12241,0.7198379506127723,10239
12242,0.7004994083942936,10240
12243,0.6775507961365208,10241
12244,0.6428015289045641,10242
